cell_type	gene_symbol	ensembl_id	rank	score	pct_expressed	pct_others	p_val_adj	gene_biotype
Thalamic excitatory neuron	RGS8	ENSG00000135824	40	3.16979601430103	0.73	0.1	0.0	protein_coding
Thalamic excitatory neuron	ZNF804B	ENSG00000182348	41	3.14396681694055	0.91	0.252	0.0	protein_coding
Thalamic excitatory neuron	CNTN5	ENSG00000149972	42	3.1286403009375	0.992	0.454	0.0	protein_coding
Thalamic excitatory neuron	MATN3	ENSG00000132031	43	3.07149387670276	0.44	0.015	0.0	protein_coding
Thalamic excitatory neuron	VANGL1	ENSG00000173218	44	3.04867645697252	0.551	0.039	0.0	protein_coding
Thalamic excitatory neuron	LRTM2	ENSG00000166159	45	3.04551467365643	0.674	0.104	0.0	protein_coding
Thalamic excitatory neuron	TUNAR	ENSG00000250366	46	3.04493985000751	0.626	0.083	0.0	protein_coding
Thalamic excitatory neuron	GLRA3	ENSG00000145451	47	3.00826541754563	0.772	0.125	0.0	protein_coding
Thalamic excitatory neuron	ADRA1D	ENSG00000171873	48	2.98083748182219	0.335	0.037	0.0	protein_coding
Thalamic excitatory neuron	FRAS1	ENSG00000138759	49	2.95015222831121	0.985	0.378	0.0	protein_coding
Thalamic excitatory neuron	CIT	ENSG00000122966	50	2.94854553502337	0.979	0.428	0.0	protein_coding
Vascular smooth muscle cell	MYH11	ENSG00000133392	1	8.15526876429542	0.744	0.031	0.0	protein_coding
Vascular smooth muscle cell	ACTA2	ENSG00000107796	2	7.90395936833835	0.896	0.056	0.0	protein_coding
Vascular smooth muscle cell	CNN1	ENSG00000130176	3	7.80913155577687	0.285	0.008	0.0	protein_coding
Vascular smooth muscle cell	TAGLN	ENSG00000149591	4	7.44778025154143	0.888	0.093	0.0	protein_coding
Vascular smooth muscle cell	MYOCD	ENSG00000141052	5	7.15194238060565	0.519	0.031	0.0	protein_coding
Vascular smooth muscle cell	MYL9	ENSG00000101335	6	6.57580604291117	0.869	0.05	0.0	protein_coding
Vascular smooth muscle cell	JPH2	ENSG00000149596	7	6.53634979059778	0.303	0.015	0.0	protein_coding
Vascular smooth muscle cell	PLN	ENSG00000198523	8	6.51593297125819	0.305	0.028	0.0	protein_coding
Vascular smooth muscle cell	LMOD1	ENSG00000163431	9	6.11178313480385	0.53	0.034	0.0	protein_coding
Vascular smooth muscle cell	S100A4	ENSG00000196154	10	5.98792456940025	0.358	0.019	0.0	protein_coding
Vascular smooth muscle cell	MCAM	ENSG00000076706	11	5.8911678977783	0.756	0.079	0.0	protein_coding
Vascular smooth muscle cell	CASQ2	ENSG00000118729	12	5.88269768912702	0.37	0.024	0.0	protein_coding
Vascular smooth muscle cell	CRIP1	ENSG00000213145	13	5.81188187877937	0.39	0.018	0.0	protein_coding
Vascular smooth muscle cell	ADIRF	ENSG00000148671	14	5.64247726568034	0.659	0.037	0.0	protein_coding
Vascular smooth muscle cell	TRABD2B	ENSG00000269113	15	5.56584974143928	0.252	0.018	0.0	protein_coding
Vascular smooth muscle cell	NIBAN1	ENSG00000135842	16	5.48060053776703	0.575	0.047	0.0	protein_coding
Vascular smooth muscle cell	CRISPLD2	ENSG00000103196	17	5.4469777477712	0.373	0.056	0.0	protein_coding
Vascular smooth muscle cell	TPM2	ENSG00000198467	18	5.34018484205198	0.774	0.141	0.0	protein_coding
Vascular smooth muscle cell	FHL5	ENSG00000112214	19	5.31219082158378	0.609	0.031	0.0	protein_coding
Vascular smooth muscle cell	TBX2	ENSG00000121068	20	5.23762443958393	0.447	0.021	0.0	protein_coding
Vascular smooth muscle cell	COL14A1	ENSG00000187955	21	5.21700302620619	0.467	0.068	0.0	protein_coding
Vascular smooth muscle cell	TINAGL1	ENSG00000142910	22	5.17548623957165	0.471	0.02	0.0	protein_coding
Vascular smooth muscle cell	CAV1	ENSG00000105974	23	5.17322873388742	0.515	0.044	0.0	protein_coding
Vascular smooth muscle cell	ADAMTS1	ENSG00000154734	24	5.13956465867338	0.338	0.057	6.5910308409308896e-298	protein_coding
Vascular smooth muscle cell	FLNA	ENSG00000196924	25	4.99990329813664	0.82	0.245	0.0	protein_coding
Vascular smooth muscle cell	RBPMS	ENSG00000157110	26	4.97464313992514	0.894	0.224	0.0	protein_coding
Vascular smooth muscle cell	WTIP	ENSG00000142279	27	4.94056739702653	0.468	0.082	0.0	protein_coding
Vascular smooth muscle cell	SOD3	ENSG00000109610	28	4.86504326001621	0.45	0.043	0.0	protein_coding
Vascular smooth muscle cell	BCAM	ENSG00000187244	29	4.72665802701093	0.504	0.058	0.0	protein_coding
Vascular smooth muscle cell	CAVIN1	ENSG00000177469	30	4.6543689199485	0.459	0.045	0.0	protein_coding
Vascular smooth muscle cell	CAV2	ENSG00000105971	31	4.51759963774517	0.421	0.09	0.0	protein_coding
Vascular smooth muscle cell	NR4A1	ENSG00000123358	32	4.49560278401414	0.42	0.123	1.81216056204885e-211	protein_coding
Vascular smooth muscle cell	NRARP	ENSG00000198435	33	4.47618713318158	0.319	0.057	2.8610070541485097e-258	protein_coding
Vascular smooth muscle cell	SLC38A11	ENSG00000169507	34	4.46700524987423	0.806	0.128	0.0	protein_coding
Vascular smooth muscle cell	PDE3A	ENSG00000172572	35	4.45350559485619	0.87	0.283	0.0	protein_coding
Vascular smooth muscle cell	MUSTN1	ENSG00000272573	36	4.44449738280292	0.503	0.037	0.0	protein_coding
Vascular smooth muscle cell	ACKR3	ENSG00000144476	37	4.40029987018686	0.279	0.059	1.23159620025228e-182	protein_coding
Vascular smooth muscle cell	FOSL2	ENSG00000075426	38	4.39804948268789	0.295	0.091	5.28897281127739e-122	protein_coding
Vascular smooth muscle cell	COL4A1	ENSG00000187498	39	4.35424328419586	0.482	0.216	2.2168088655160803e-149	protein_coding
Vascular smooth muscle cell	EDNRA	ENSG00000151617	40	4.30212093973374	0.471	0.062	0.0	protein_coding
Vascular smooth muscle cell	CAVIN3	ENSG00000170955	41	4.30020227779399	0.323	0.036	0.0	protein_coding
Vascular smooth muscle cell	NOTCH3	ENSG00000074181	42	4.27828022137151	0.691	0.07	0.0	protein_coding
Vascular smooth muscle cell	MYOM1	ENSG00000101605	43	4.24505540893731	0.55	0.113	0.0	protein_coding
Vascular smooth muscle cell	EHD2	ENSG00000024422	44	4.23443127479088	0.286	0.03	0.0	protein_coding
Vascular smooth muscle cell	MYLK	ENSG00000065534	45	4.16761558002718	0.495	0.119	0.0	protein_coding
Vascular smooth muscle cell	GPRC5C	ENSG00000170412	46	4.1535512222687	0.307	0.039	0.0	protein_coding
Vascular smooth muscle cell	FILIP1	ENSG00000118407	47	4.14321570420692	0.484	0.192	8.55071720350673e-183	protein_coding
Vascular smooth muscle cell	JAG1	ENSG00000101384	48	4.12023581074649	0.686	0.217	0.0	protein_coding
Vascular smooth muscle cell	S100A6	ENSG00000197956	49	4.0397430219356	0.651	0.195	0.0	protein_coding
Vascular smooth muscle cell	ZFHX3	ENSG00000140836	50	3.92689193692774	0.903	0.546	0.0	protein_coding
